"file","line","rule","severity","type","impacts","effort","message","status","key"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","25","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""serie"" private field.","OPEN","be88afdf-9aa3-4032-abc5-474d45531971"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","26","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""folio"" private field.","OPEN","d9949b16-db82-43c5-8d71-cda79092076e"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","27","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""fecha"" private field.","OPEN","4231dc06-defb-4f51-b30b-fea664a6b823"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","28","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""subTotal"" private field.","OPEN","9d642fb7-ed95-4d04-9bed-482eed2e5d55"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","29","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""total"" private field.","OPEN","241455ed-1008-4022-81f4-255030d0c5fb"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","30","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tipoDeComprobante"" private field.","OPEN","cb596819-cfc8-4ed9-8965-566e25f6bf9e"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","31","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""metodoPago"" private field.","OPEN","582188a8-b69c-49eb-a12d-ee9191f041f1"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","32","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""formaPago"" private field.","OPEN","77091c00-190b-4f7c-9ce2-50bfa0ff2562"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","33","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""moneda"" private field.","OPEN","151f34d6-7835-4ee3-a658-4bb44b9a0689"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","34","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""noCertificado"" private field.","OPEN","1610580d-6a0c-471e-9395-cb9b7d889b26"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","35","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""certificado"" private field.","OPEN","1063f9d2-4a27-4d13-a814-f159e1d3b38a"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","36","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""sello"" private field.","OPEN","e92bd53e-2e67-423e-af65-f777c806d097"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","37","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""lugarExpedicion"" private field.","OPEN","5d56eca2-f1ac-4816-b3c8-679cae7ab47d"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","38","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""exportacion"" private field.","OPEN","4ee51994-9814-416a-91d8-373f957c5043"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","41","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""condicionesDePago"" private field.","OPEN","9987b4e3-9aec-4767-acf2-b4207bb924f3"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","42","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tipoCambio"" private field.","OPEN","3a6df359-b828-4559-8e77-f501bf146a52"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","43","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""descuento"" private field.","OPEN","c18d0723-255a-4f78-8aeb-ea2331206b85"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","46","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""periodicidad"" private field.","OPEN","0f57bfda-a660-44cb-b9d3-55ebf2c9ebf2"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","47","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""meses"" private field.","OPEN","841ea6fd-2eda-4389-ad21-187daca724d8"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","48","java:S116","MINOR","CODE_SMELL","MAINTAINABILITY=LOW","2min","Rename this field ""a̱o"" to match the regular expression '^[a-z][a-zA-Z0-9]*$'.","OPEN","5643cc22-00dd-4b3e-820d-a86488c63b20"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","48","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""a̱o"" private field.","OPEN","24fdb346-b909-4e22-8f65-0d909d3fd767"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","51","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tipoRelacion"" private field.","OPEN","9571f38b-226f-4372-a12d-687be9c6f7fc"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","52","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""uuidRelacionado"" private field.","OPEN","58634e59-c388-4bb0-927b-8b5d998475ad"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ComprobanteResponse.java","55","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""observaciones"" private field.","OPEN","0c36606b-fff3-4ad8-8a14-f644f2f0c4ba"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/EmisorResponse.java","26","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""rfc"" private field.","OPEN","870693bd-074d-40d7-870f-5843c65d827a"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/EmisorResponse.java","31","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""nombre"" private field.","OPEN","7f0cd0b6-862c-4095-a901-7f578ef02fe6"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/EmisorResponse.java","36","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""regimenFiscal"" private field.","OPEN","baccf9e3-bbd2-44ec-8305-a990e2eebb53"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/EmisorResponse.java","41","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""facAtrAdquirente"" private field.","OPEN","519f6c3d-f6d4-4192-8481-4651b3c18e73"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/FiscalXmlResponse.java","27","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""comprobante"" private field.","OPEN","7302f34d-4047-481d-9194-af0a1d032587"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/FiscalXmlResponse.java","32","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""emisor"" private field.","OPEN","667eb139-bd0d-46be-a045-68ba4eca9214"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/FiscalXmlResponse.java","37","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""receptor"" private field.","OPEN","4d41f143-efc9-4a61-aa8b-200de0d1be8f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/FiscalXmlResponse.java","42","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""timbreFiscalDigital"" private field.","OPEN","12a075e2-7d93-4851-8dd5-a4c4baceca9f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/FiscalXmlResponse.java","47","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""metadatos"" private field.","OPEN","e7926c6e-e6cf-418e-9c83-f6ca23172f42"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","28","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tipoDocumento"" private field.","OPEN","29715aeb-d610-403d-8732-25ca78780722"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","33","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""descripcionTipo"" private field.","OPEN","ee8cbf47-1543-4a52-810b-1ba335a800f7"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","38","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""version"" private field.","OPEN","1502240d-ce32-4f28-90c9-e24f212857d9"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","43","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""xsdPath"" private field.","OPEN","c7faadc6-3aef-427f-8f31-7b10f21930e0"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","48","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""namespace"" private field.","OPEN","6b65754b-f96a-4884-a936-c30de72877ab"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","53","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tieneComplementos"" private field.","OPEN","74adc640-f541-4089-8a9d-cdad4464191f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","58","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""complementoPrincipal"" private field.","OPEN","7e8c4239-4353-422e-89f4-040652701906"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","63","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""fechaProcesamiento"" private field.","OPEN","ac808487-6ef8-45e7-a3b9-9022c977a118"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","68","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""estado"" private field.","OPEN","6560004f-a175-4d1f-a549-de37ef6f3920"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/MetadatosResponse.java","73","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""mensaje"" private field.","OPEN","ca36e6fc-c5aa-4102-a07f-0d09875f349a"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","27","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""paymentsUuid"" private field.","OPEN","784a7dda-5f73-4111-9efc-b142e500d031"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","32","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""fileName"" private field.","OPEN","3b1568d1-1031-44ec-af4e-1181717734fe"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","37","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""processingStatus"" private field.","OPEN","76c0b40d-5f17-4242-b51c-9928c3a344d8"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","42","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""responseCode"" private field.","OPEN","a1f7196f-aec2-4585-b49d-7ca212cbd219"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","47","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""message"" private field.","OPEN","d4cf7ddc-1a46-4af8-86a0-be7b95adb33f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","52","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""folio"" private field.","OPEN","bbe02138-7bb4-490a-b562-22622619d0f9"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","57","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""serie"" private field.","OPEN","6f39577f-9db1-4858-95db-9ffc1a729f13"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","62","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""rfcEmisor"" private field.","OPEN","4b9f0f54-711d-4023-b162-275d3d1a7efd"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","67","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""rfcReceptor"" private field.","OPEN","5c6e833b-afd0-4fbf-860b-dc5bff1a3971"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","72","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""montoTotalPagos"" private field.","OPEN","8b2555b3-70b0-48ce-af09-2d853dd0a1e0"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","77","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""fechaRegistro"" private field.","OPEN","89448d0e-7f3f-4400-9f13-406ec2e1fc26"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentRegistrationResponse.java","82","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""logUuid"" private field.","OPEN","3c00d4e5-f43e-44a0-843b-e3190d173b5f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","32","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""paymentsUuid"" private field.","OPEN","aa07f497-cbb9-4394-9a1b-7c7a82955ba9"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","38","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""fiscalUuid"" private field.","OPEN","20b90bbd-a9ad-4d87-bad2-afca1c14dbe0"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","43","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""version"" private field.","OPEN","8903249e-981b-4052-8f02-cf13b2b3999a"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","48","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""paymentDate"" private field.","OPEN","828f476f-804c-4984-b5c9-4a2ab345cf53"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","53","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""certificationDate"" private field.","OPEN","a578fb82-0db5-4624-84da-28e544246299"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","58","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""folio"" private field.","OPEN","75dec159-880b-498f-ba8a-cbf7c45f654f"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","63","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""series"" private field.","OPEN","280b99ae-d824-4a5e-82f1-5afc867a8d53"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","69","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""status"" private field.","OPEN","08e256d6-a8bd-4fc8-ac6c-2717536ecad9"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","74","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""statusDescription"" private field.","OPEN","c4571147-7a69-4678-a482-4454afb08c70"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","77","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""issuerUuid"" private field.","OPEN","cfd58238-9da8-441d-9bcd-5cc9b5e3a9bb"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","78","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""issuerRfc"" private field.","OPEN","c40c0ecb-fda8-4450-9726-96e30c02dd79"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","79","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""issuerName"" private field.","OPEN","9c388cff-3683-4eec-9bed-4016804a6d8b"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","82","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""receiverUuid"" private field.","OPEN","69fb8eec-6265-4e20-b8b8-2ad8172954b7"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","83","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""receiverRfc"" private field.","OPEN","73515d95-9b3c-4b24-833b-824a2f8222f3"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","84","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""receiverName"" private field.","OPEN","c4f49ed3-4df4-463b-b975-362b74f222f3"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","89","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""totalAmount"" private field.","OPEN","4166e399-dd97-4960-a013-e5da0b4894d3"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","94","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""relatedDocumentsCount"" private field.","OPEN","05b2b76f-0b14-43d4-9190-33fdecce898a"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","100","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tipoProveedor"" private field.","OPEN","7fc4976e-a50c-411e-8a27-b73fab09c178"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","101","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""tipoProveedorDescripcion"" private field.","OPEN","8cbca454-1d13-44e5-8c47-c0e6341d4e19"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","106","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""createdAt"" private field.","OPEN","af0dbe42-5a90-43e2-ac7b-47014363e6cb"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/PaymentSearchResponse.java","111","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""createdBy"" private field.","OPEN","ef7f3fb7-10c5-401c-8308-80a45ed6b319"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","26","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""rfc"" private field.","OPEN","e755cf37-0e31-4007-9a9a-b612a0de3ea4"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","31","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""nombre"" private field.","OPEN","2592decf-e10c-4c80-a091-961a33c5ec05"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","36","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""domicilioFiscalReceptor"" private field.","OPEN","f3f4b6ca-7c9e-4a43-b258-fb34b2b57724"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","41","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""regimenFiscalReceptor"" private field.","OPEN","1c3cddfe-966b-4014-a8af-f141eb51b44c"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","46","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""usoCFDI"" private field.","OPEN","129e1dc3-80ee-449b-8724-d4b7cf4be4ad"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","51","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""residenciaFiscal"" private field.","OPEN","870715b6-1cb6-4d7b-87f9-239388bbb99c"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/ReceptorResponse.java","56","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""numRegIdTrib"" private field.","OPEN","ee14503a-0d6e-4ff6-a0a5-b775902f71ae"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","27","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""version"" private field.","OPEN","f1e966a1-44d6-4ee1-9a8c-d51e870598ee"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","32","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""uuid"" private field.","OPEN","ec8bf00b-34be-459f-afd6-59a36099b94d"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","37","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""fechaTimbrado"" private field.","OPEN","9c3aa0f4-d0f7-4849-9ecb-497e03e2010c"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","42","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""rfcProvCertif"" private field.","OPEN","414d2347-c8b1-43c9-966e-a8b7b1193fad"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","47","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""leyenda"" private field.","OPEN","5d4b3ef0-e36e-4398-8e1b-0b9d5e9cdb87"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","52","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""selloCFD"" private field.","OPEN","b06c7ea1-0afb-4504-974e-a4f106eaf0b8"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","57","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""noCertificadoSAT"" private field.","OPEN","72d831db-893c-4a58-b7d5-9474191530eb"
"src/main/java/com/sodimac/fiscal/api/model/dto/response/TimbreFiscalDigitalResponse.java","62","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""selloSAT"" private field.","OPEN","4ee8653b-c512-4cd2-8449-7abe8c11fbc8"
"src/main/java/com/sodimac/fiscal/api/model/dto/ResponseValidationDetecnoDto.java","19","java:S107","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","20min","Constructor has 11 parameters, which is greater than 7 authorized.","OPEN","4597d822-aa06-459a-80b1-d2ee6e970ee5"
"src/main/java/com/sodimac/fiscal/api/model/dto/StatusTrainValidationResult.java","23","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""valid"" private field.","OPEN","0f4047f0-0606-442b-b3cf-9c975aa398ce"
"src/main/java/com/sodimac/fiscal/api/model/dto/StatusTrainValidationResult.java","28","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""errorCode"" private field.","OPEN","d372f8de-6575-49b5-83be-df9e64f38c5e"
"src/main/java/com/sodimac/fiscal/api/model/dto/StatusTrainValidationResult.java","33","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""errorMessage"" private field.","OPEN","0a433f46-fc66-4fa6-b0a8-8d69ee8ae04f"
"src/main/java/com/sodimac/fiscal/api/model/dto/TotalsDto.java","15","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""totalsUuid"" private field.","OPEN","daa27bd3-adb4-480d-a20f-6764fdda3f64"
"src/main/java/com/sodimac/fiscal/api/model/dto/VersionCatalogDto.java","14","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""versionId"" private field.","OPEN","21949c06-d96c-46c1-bb9f-2be0985d9941"
"src/main/java/com/sodimac/fiscal/api/model/dto/VersionCatalogDto.java","15","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""name"" private field.","OPEN","2d750dc6-74a5-4fdb-8619-1b41e54de983"
"src/main/java/com/sodimac/fiscal/api/model/dto/VersionCatalogDto.java","16","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""description"" private field.","OPEN","aa6855eb-1a94-43b4-9a97-311df9e0e23e"
"src/main/java/com/sodimac/fiscal/api/model/dto/VersionCatalogDto.java","17","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""version"" private field.","OPEN","81991aa4-f371-46ad-b6e1-9dfac8f418a4"
"src/main/java/com/sodimac/fiscal/api/model/dto/VersionCatalogDto.java","18","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""documentType"" private field.","OPEN","1a41854a-168f-4d1e-b01b-5adb8678ecf5"
"src/main/java/com/sodimac/fiscal/api/model/dto/VersionCatalogDto.java","19","java:S1068","MAJOR","CODE_SMELL","MAINTAINABILITY=MEDIUM","5min","Remove this unused ""pacId"" private field.","OPEN","32395bb8-7113-4c01-b4d5-31d3ec4c4ef9"
